GOT1 GAD2 3sala
GOT1 SLC17A7 glu__L
GOT1 102724197_AT1 glu__L
GOT1 PFAS glu__L
GOT1 OPLAH glu__L
GOT1 KYAT1 glu__L
GOT1 ASNS asp__L
GOT1 SLC25A13 3sala
GOT1 SLC1A1 asp__L
GOT1 GGTLC2 glu__L
GOT1 GGT5 glu__L
GOT1 SLC6A18 tyr__L
GOT1 TMEM27 tyr__L
GOT1 SLC3A2 phe__L
GOT1 SLC1A3 asp__L
GOT1 CTPS2 glu__L
GOT1 AADAT glu__L
GOT1 GMPS glu__L
GOT1 GGT1 glu__L
GOT1 GLS glu__L
GOT1 GGT2 glu__L
GOT1 BCAT1 glu__L
GOT1 GLUD2 glu__L
GOT1 CTPS1 glu__L
GOT1 NADSYN1 glu__L
GOT1 PPAT glu__L
GOT1 GLUD1 glu__L
GOT1 SLC1A2 asp__L
GOT1 GGTLC1 glu__L
GOT1 SLC17A8 glu__L
GOT1 SLC7A11 glu__L
GOT1 GFPT2 glu__L
GOT1 SLC1A6 asp__L
GOT1 SLC17A6 glu__L
GOT1 TAT 34hpp
GOT1 SLC25A22 glu__L
GOT1 NAGS cys__L
GOT1 PSAT1 glu__L
GOT1 FPGS glu__L
GOT1 GLUL glu__L
GOT1 GCLC cys__L
GOT1 LGSN glu__L
GOT1 SLC25A18 glu__L
GOT1 GPT2 glu__L
GOT1 ABAT glu__L
GOT1 GGT7 glu__L
GOT1 CAD asp__L
GOT1 AASS glu__L
GOT1 SLC1A4 asp__L
GOT1 GFPT1 glu__L
GOT1 OAT glu__L
GOT1 ALDH18A1 glu__L
GOT1 GPT glu__L
GOT1 FTCD glu__L
GOT1 SLC1A7 asp__L
GOT1 GCLM cys__L
GOT1 SLC38A3 asp__L
GOT1 GOT2 34hpp
GOT1 GLS2 glu__L
GOT1 SLC25A12 3sala
GOT1 GGH glu__L
GOT1 BCAT2 glu__L
GOT1 GGT6 glu__L
GOT1 ALDH4A1 glu__L
GOT1 SLC22A7 glu__L
GOT1 SLC7A9 tyr__L
GOT1 CBS cys__L
GOT1 CTH cys__L
GOT1 SLC43A2 phe__L
GOT1 SLC7A6 tyr__L
GOT1 TXNRD1 cys__L
GOT1 SLC7A8 phe__L
GOT1 PPCS cys__L
GOT1 SLC1A5 cys__L
GOT1 SLC7A10 cys__L
GOT1 GGCT cys__L
GOT1 SLC6A14 tyr__L
GOT1 CDO1 3sala
GOT1 SLC38A5 cys__L
GOT1 SLC38A2 phe__L
GOT1 SLC7A5 tyr__L
GOT1 TXNRD2 cys__L
GOT1 SLC6A19 tyr__L
GOT1 ANPEP cys__L
GOT1 CBSL cys__L
GOT1 ACE2 tyr__L
GOT1 FH asp__L
GOT1 ADSSL1 asp__L
GOT1 ACY3 asp__L
GOT1 ASPG asp__L
GOT1 ASS1 asp__L
GOT1 ASRGL1 asp__L
GOT1 ADSS asp__L
GOT1 PAICS asp__L
GOT1 ASPA asp__L
GOT1 PXDN phe__L
GOT1 SLC7A3 phe__L
GOT1 EPX phe__L
GOT1 SLC43A1 phe__L
GOT1 PRDX6 phe__L
GOT1 SLC38A1 phe__L
GOT1 SLC38A4 phe__L
GOT1 SLC7A2 phe__L
GOT1 SLC7A1 phe__L
GOT1 PAH tyr__L
GOT1 LPO phe__L
GOT1 PXDNL phe__L
GOT1 SLC7A7 phe__L
GOT1 DDC tyr__L
GOT1 CMA1 phe__L
GOT1 SLC16A10 tyr__L
GOT1 SLC16A7 phpyr
GOT1 MPC1 phpyr
GOT1 SLC16A1 phpyr
GOT1 SLC16A3 phpyr
GOT1 HPD 34hpp
GOT1 MPC2 phpyr
GOT1 TYR tyr__L
GOT1 IL4I1 34hpp
GOT1 TPO tyr__L
GOT1 TH tyr__L
GOT1 LDHAL6A mercppyr
GOT1 LDHC mercppyr
GOT1 LDHB mercppyr
GOT1 TST mercppyr
GOT1 LDHAL6B mercppyr
GOT1 UEVLD mercppyr
GOT1 LDHA mercppyr
GOT1 MPST mercppyr
GAD1 CSAD taur
GAD1 SULT1A3 Lcyst
GAD1 GAD2 taur
GAD1 SLC17A7 glu__L
GAD1 102724197_AT1 glu__L
GAD1 PFAS glu__L
GAD1 OPLAH glu__L
GAD1 KYAT1 glu__L
GAD1 ASNS asp__L
GAD1 SLC25A13 3sala
GAD1 SLC1A1 asp__L
GAD1 GGTLC2 glu__L
GAD1 GGT5 glu__L
GAD1 SLC6A18 glu__L
GAD1 TMEM27 glu__L
GAD1 SLC3A2 glu__L
GAD1 SLC1A3 asp__L
GAD1 CTPS2 glu__L
GAD1 AADAT glu__L
GAD1 GMPS glu__L
GAD1 GGT1 glu__L
GAD1 GLS glu__L
GAD1 GGT2 glu__L
GAD1 BCAT1 glu__L
GAD1 GLUD2 glu__L
GAD1 CTPS1 glu__L
GAD1 NADSYN1 glu__L
GAD1 PPAT glu__L
GAD1 GLUD1 glu__L
GAD1 SLC1A2 asp__L
GAD1 GGTLC1 glu__L
GAD1 SLC17A8 glu__L
GAD1 SLC7A11 glu__L
GAD1 GFPT2 glu__L
GAD1 SLC1A6 asp__L
GAD1 SLC17A6 glu__L
GAD1 TAT glu__L
GAD1 SLC25A22 glu__L
GAD1 NAGS glu__L
GAD1 PSAT1 glu__L
GAD1 FPGS glu__L
GAD1 GLUL glu__L
GAD1 GCLC glu__L
GAD1 LGSN glu__L
GAD1 SLC25A18 glu__L
GAD1 GPT2 glu__L
GAD1 ABAT ala_B
GAD1 GGT7 glu__L
GAD1 CAD asp__L
GAD1 AASS glu__L
GAD1 SLC1A4 asp__L
GAD1 GFPT1 glu__L
GAD1 OAT glu__L
GAD1 ALDH18A1 glu__L
GAD1 GPT glu__L
GAD1 FTCD glu__L
GAD1 SLC1A7 asp__L
GAD1 GCLM glu__L
GAD1 SLC38A3 asp__L
GAD1 GOT2 3sala
GAD1 GLS2 glu__L
GAD1 SLC25A12 3sala
GAD1 GGH glu__L
GAD1 BCAT2 glu__L
GAD1 GGT6 glu__L
GAD1 ALDH4A1 glu__L
GAD1 SLC22A7 glu__L
GAD1 CARNS1 ala_B
GAD1 SLC6A1 4abut
GAD1 SLC6A11 4abut
GAD1 SLC32A1 ala_B
GAD1 SLC6A12 ala_B
GAD1 SLC36A1 taur
GAD1 SLC6A13 4abut
GAD1 FH asp__L
GAD1 ADSSL1 asp__L
GAD1 ACY3 asp__L
GAD1 ASPG asp__L
GAD1 ASS1 asp__L
GAD1 ASRGL1 asp__L
GAD1 ADSS asp__L
GAD1 PAICS asp__L
GAD1 ASPA asp__L
GAD1 SLC6A6 taur
GAD1 UPB1 ala_B
GAD1 CNDP2 ala_B
GAD1 CNDP1 ala_B
GAD1 CDO1 3sala
GAD1 BAAT taur
CSAD SULT1A3 Lcyst
CSAD GAD2 taur
CSAD CDO1 3sala
CSAD SLC25A13 3sala
CSAD GOT2 3sala
CSAD SLC25A12 3sala
CSAD SLC6A6 taur
CSAD SLC36A1 taur
CSAD BAAT taur
SULT1A3 GAD2 Lcyst
SULT1A3 NDST2 paps
SULT1A3 SULT1A2 4nph
SULT1A3 NDST1 paps
SULT1A3 HS3ST5 paps
SULT1A3 SULT4A1 paps
SULT1A3 CHST3 paps
SULT1A3 CHST1 paps
SULT1A3 CHST2 paps
SULT1A3 CHST6 paps
SULT1A3 HS6ST2 paps
SULT1A3 HS3ST6 paps
SULT1A3 SULT2B1 chsterols
SULT1A3 UST paps
SULT1A3 CHST5 paps
SULT1A3 HS3ST1 paps
SULT1A3 HS3ST3B1 paps
SULT1A3 NDST3 paps
SULT1A3 NDST4 paps
SULT1A3 CHST7 paps
SULT1A3 HS6ST1 paps
SULT1A3 HS6ST3 paps
SULT1A3 HS2ST1 paps
SULT1A3 HS3ST2 paps
SULT1A3 SULT1E1 paps
SULT1A3 SULT1C2 HC02187
SULT1A3 SULT2A1 tststerone
SULT1A3 CHST12 paps
SULT1A3 BPNT1 paps
SULT1A3 HS3ST3A1 paps
SULT1A3 HS3ST4 paps
SULT1A3 CHST14 paps
SULT1A3 CHST4 paps
SULT1A3 CHST11 paps
SULT1A3 GAL3ST1 paps
SULT1A3 SULT1B1 HC02187
SULT1A3 CHST13 paps
SULT1A3 SULT1A1 4nph
SULT1A3 SLCO1B3 triodthy
SULT1A3 ABCC11 estrones
SULT1A3 SLC22A11 estrones
SULT1A3 SLCO1B1 triodthy
SULT1A3 STS chsterols
SULT1A3 SLC22A10 HC02187
SULT1A3 SLCO2B1 estrones
SULT1A3 SLCO1A2 nrpphr
SULT1A3 SLC22A7 estrones
SULT1A3 CHSY1 dopa
SULT1A3 SLC18A2 nrpphr
SULT1A3 CHPF dopa
SULT1A3 MOXD1 nrpphr
SULT1A3 TPO triodthy
SULT1A3 SLC22A2 tym
SULT1A3 SLC29A4 tym
SULT1A3 SLC22A3 tym
SULT1A3 PRDX6 dopa
SULT1A3 CHSY3 dopa
SULT1A3 SLC22A5 dopa
SULT1A3 DBH nrpphr
SULT1A3 MAOB tym
SULT1A3 COMT nrpphr
SULT1A3 CSGALNACT1 dopa
SULT1A3 SLC6A2 nrpphr
SULT1A3 CSGALNACT2 dopa
SULT1A3 DDC tym
SULT1A3 MAOA tym
SULT1A3 TYR dopa
SULT1A3 SLC18A1 nrpphr
SULT1A3 SLC6A3 nrpphr
SULT1A3 SLCO1C1 triodthy
SULT1A3 ABCA8 estrones
SULT1A3 SLC10A1 estrones
SULT1A3 SLCO4A1 triodthy
SULT1A3 SLCO3A1 estrones
SULT1A3 SDS 2amac
SULT1A3 DIO3 triodthy
SULT1A3 DIO1 HC02187
SULT1A3 DIO2 HC02187
SULT1A3 SLC16A2 triodthy
SULT1A3 HSD3B2 prgnlone
SULT1A3 CYP17A1 prgnlone
SULT1A3 HSD3B1 prgnlone
SULT1A3 CYP4F11 tststerone
SULT1A3 CYP3A5 tststerone
SULT1A3 CYP3A4 tststerone
SULT1A3 CYP3A7 tststerone
SULT1A3 CYP2A7 tststerone
SULT1A3 158160_AT1 estrone
SULT1A3 UGT1A8 tststerone
SULT1A3 CYP2S1 tststerone
SULT1A3 CYP4F12 tststerone
SULT1A3 CYP1A2 tststerone
SULT1A3 CYP4Z1 tststerone
SULT1A3 HSD17B6 estrone
SULT1A3 CYP19A1 tststerone
SULT1A3 CYP1B1 tststerone
SULT1A3 HSD17B2 tststerone
SULT1A3 CYP2B6 tststerone
SULT1A3 CYP2D6 tststerone
SULT1A3 CYP1A1 tststerone
SULT1A3 CYP2J2 tststerone
SULT1A3 CYP4B1 tststerone
SULT1A3 HSD17B1 estrone
SULT1A3 HSD17B12 estrone
SULT1A3 HSD17B11 estrone
SULT1A3 CYP2F1 tststerone
SULT1A3 CYP4X1 tststerone
SULT1A3 CYP4F8 tststerone
SULT1A3 CYP2A13 tststerone
SULT1A3 CYP2C18 tststerone
SULT1A3 CYP2A6 tststerone
SULT1A3 CYP3A43 tststerone
SULT1A3 HSD17B7 estrone
SULT1A3 UGT1A10 tststerone
SULT1A3 HSD17B8 estrone
SULT1A3 CYP2C9 tststerone
SULT1A3 CYP2C8 tststerone
SULT1A3 CYP2E1 4nph
SULT1A3 PAPSS2 paps
SULT1A3 PAPSS1 paps
SULT1A3 SLC35B2 paps
SULT1A3 ABCB1 prgnlone
SULT1A3 SRD5A1 tststerone
SULT1A3 UGT2B28 tststerone
SULT1A3 SRD5A2 tststerone
SULT1A3 SRD5A3 tststerone
SULT1A3 RRM2 trdrd
SULT1A3 RRM1 trdrd
SULT1A3 RRM2B trdrd
SULT1A3 TXNRD1 trdrd
SULT1A3 SLC25A10 so3
SULT1A3 LPO so3
SULT1A3 SUOX so3
SULT1A3 TST so3
SULT1A3 MPST so3
SULT1A3 SOAT1 chsterol
SULT1A3 CH25H chsterol
SULT1A3 ABCG5 chsterol
SULT1A3 CEL chsterol
SULT1A3 NPC1 chsterol
SULT1A3 CYP7A1 chsterol
SULT1A3 ABCG8 chsterol
SULT1A3 ABCA1 chsterol
SULT1A3 CYP11A1 prgnlone
SULT1A3 LCAT chsterol
SULT1A3 DHCR7 chsterol
SULT1A3 STARD3 chsterol
SULT1A3 CYP4V2 chsterol
SULT1A3 CYP46A1 chsterol
SULT1A3 COQ6 chsterol
SULT1A3 SOAT2 chsterol
SULT1A3 DHCR24 chsterol
SULT1A3 LIPA chsterol
SULT1A3 CYP27A1 chsterol
SULT1A3 HDLBP chsterol
SULT1A3 COMTD1 nrpphr
SULT1A3 PNMT nrpphr
SULT1A3 SLC22A1 tym
SULT1A3 CYP21A2 prgnlone
SULT1A3 HSD17B3 tststerone
SULT1A3 CYP2U1 tststerone
SULT1A3 RDH8 tststerone
SULT1A3 CYP2C19 tststerone
SULT1A3 ALPL 4nph
GAD2 SLC17A7 glu__L
GAD2 102724197_AT1 glu__L
GAD2 PFAS glu__L
GAD2 OPLAH glu__L
GAD2 KYAT1 glu__L
GAD2 ASNS glu__L
GAD2 SLC25A13 3sala
GAD2 SLC1A1 glu__L
GAD2 GGTLC2 glu__L
GAD2 GGT5 glu__L
GAD2 SLC6A18 glu__L
GAD2 TMEM27 glu__L
GAD2 SLC3A2 glu__L
GAD2 SLC1A3 glu__L
GAD2 CTPS2 glu__L
GAD2 AADAT glu__L
GAD2 GMPS glu__L
GAD2 GGT1 glu__L
GAD2 GLS glu__L
GAD2 GGT2 glu__L
GAD2 BCAT1 glu__L
GAD2 GLUD2 glu__L
GAD2 CTPS1 glu__L
GAD2 NADSYN1 glu__L
GAD2 PPAT glu__L
GAD2 GLUD1 glu__L
GAD2 SLC1A2 glu__L
GAD2 GGTLC1 glu__L
GAD2 SLC17A8 glu__L
GAD2 SLC7A11 glu__L
GAD2 GFPT2 glu__L
GAD2 SLC1A6 glu__L
GAD2 SLC17A6 glu__L
GAD2 TAT glu__L
GAD2 SLC25A22 glu__L
GAD2 NAGS glu__L
GAD2 PSAT1 glu__L
GAD2 FPGS glu__L
GAD2 GLUL glu__L
GAD2 GCLC glu__L
GAD2 LGSN glu__L
GAD2 SLC25A18 glu__L
GAD2 GPT2 glu__L
GAD2 ABAT 4abut
GAD2 GGT7 glu__L
GAD2 CAD glu__L
GAD2 AASS glu__L
GAD2 SLC1A4 glu__L
GAD2 GFPT1 glu__L
GAD2 OAT glu__L
GAD2 ALDH18A1 glu__L
GAD2 GPT glu__L
GAD2 FTCD glu__L
GAD2 SLC1A7 glu__L
GAD2 GCLM glu__L
GAD2 SLC38A3 glu__L
GAD2 GOT2 3sala
GAD2 GLS2 glu__L
GAD2 SLC25A12 3sala
GAD2 GGH glu__L
GAD2 BCAT2 glu__L
GAD2 GGT6 glu__L
GAD2 ALDH4A1 glu__L
GAD2 SLC22A7 glu__L
GAD2 CARNS1 4abut
GAD2 SLC6A1 4abut
GAD2 SLC6A11 4abut
GAD2 SLC32A1 4abut
GAD2 SLC6A12 4abut
GAD2 SLC36A1 taur
GAD2 SLC6A13 4abut
GAD2 CDO1 3sala
GAD2 SLC6A6 taur
GAD2 BAAT taur
NDST2 SULT1A2 paps
NDST2 NDST1 paps
NDST2 HS3ST5 paps
NDST2 SULT4A1 paps
NDST2 CHST3 paps
NDST2 CHST1 paps
NDST2 CHST2 paps
NDST2 CHST6 paps
NDST2 HS6ST2 paps
NDST2 HS3ST6 paps
NDST2 SULT2B1 paps
NDST2 UST paps
NDST2 CHST5 paps
NDST2 HS3ST1 paps
NDST2 HS3ST3B1 paps
NDST2 NDST3 paps
NDST2 NDST4 paps
NDST2 CHST7 paps
NDST2 HS6ST1 paps
NDST2 HS6ST3 paps
NDST2 HS2ST1 paps
NDST2 HS3ST2 paps
NDST2 SULT1E1 paps
NDST2 SULT1C2 paps
NDST2 SULT2A1 paps
NDST2 CHST12 paps
NDST2 BPNT1 paps
NDST2 HS3ST3A1 paps
NDST2 HS3ST4 paps
NDST2 CHST14 paps
NDST2 CHST4 paps
NDST2 CHST11 paps
NDST2 GAL3ST1 paps
NDST2 SULT1B1 paps
NDST2 CHST13 paps
NDST2 SULT1A1 paps
NDST2 GLCE hs_pre10
NDST2 EXTL3 hs_pre9
NDST2 EXTL1 hs_pre9
NDST2 EXT2 hs_pre9
NDST2 EXT1 hs_pre9
NDST2 PAPSS2 paps
NDST2 PAPSS1 paps
NDST2 SLC35B2 paps
SULT1A2 NDST1 paps
SULT1A2 HS3ST5 paps
SULT1A2 SULT4A1 paps
SULT1A2 CHST3 paps
SULT1A2 CHST1 paps
SULT1A2 CHST2 paps
SULT1A2 CHST6 paps
SULT1A2 HS6ST2 paps
SULT1A2 HS3ST6 paps
SULT1A2 SULT2B1 paps
SULT1A2 UST paps
SULT1A2 CHST5 paps
SULT1A2 HS3ST1 paps
SULT1A2 HS3ST3B1 paps
SULT1A2 NDST3 paps
SULT1A2 NDST4 paps
SULT1A2 CHST7 paps
SULT1A2 HS6ST1 paps
SULT1A2 HS6ST3 paps
SULT1A2 HS2ST1 paps
SULT1A2 HS3ST2 paps
SULT1A2 SULT1E1 paps
SULT1A2 SULT1C2 paps
SULT1A2 SULT2A1 paps
SULT1A2 CHST12 paps
SULT1A2 BPNT1 paps
SULT1A2 HS3ST3A1 paps
SULT1A2 HS3ST4 paps
SULT1A2 CHST14 paps
SULT1A2 CHST4 paps
SULT1A2 CHST11 paps
SULT1A2 GAL3ST1 paps
SULT1A2 SULT1B1 paps
SULT1A2 CHST13 paps
SULT1A2 SULT1A1 4nph
SULT1A2 CHSY1 dopa
SULT1A2 SLC18A2 dopa
SULT1A2 CHPF dopa
SULT1A2 MOXD1 dopa
SULT1A2 TPO dopa
SULT1A2 SLC22A2 dopa
SULT1A2 SLC29A4 dopa
SULT1A2 SLC22A3 dopa
SULT1A2 PRDX6 dopa
SULT1A2 CHSY3 dopa
SULT1A2 SLC22A5 dopa
SULT1A2 DBH dopa
SULT1A2 MAOB dopa
SULT1A2 COMT dopa
SULT1A2 CSGALNACT1 dopa
SULT1A2 SLCO1A2 dopa
SULT1A2 SLC6A2 dopa
SULT1A2 CSGALNACT2 dopa
SULT1A2 DDC dopa
SULT1A2 MAOA dopa
SULT1A2 TYR dopa
SULT1A2 SLC18A1 dopa
SULT1A2 SLC6A3 dopa
SULT1A2 PAPSS2 paps
SULT1A2 PAPSS1 paps
SULT1A2 SLC35B2 paps
SULT1A2 ALPL 4nph
SULT1A2 CYP2E1 4nph
NDST1 HS3ST5 paps
NDST1 SULT4A1 paps
NDST1 CHST3 paps
NDST1 CHST1 paps
NDST1 CHST2 paps
NDST1 CHST6 paps
NDST1 HS6ST2 paps
NDST1 HS3ST6 paps
NDST1 SULT2B1 paps
NDST1 UST paps
NDST1 CHST5 paps
NDST1 HS3ST1 paps
NDST1 HS3ST3B1 paps
NDST1 NDST3 paps
NDST1 NDST4 paps
NDST1 CHST7 paps
NDST1 HS6ST1 paps
NDST1 HS6ST3 paps
NDST1 HS2ST1 paps
NDST1 HS3ST2 paps
NDST1 SULT1E1 paps
NDST1 SULT1C2 paps
NDST1 SULT2A1 paps
NDST1 CHST12 paps
NDST1 BPNT1 paps
NDST1 HS3ST3A1 paps
NDST1 HS3ST4 paps
NDST1 CHST14 paps
NDST1 CHST4 paps
NDST1 CHST11 paps
NDST1 GAL3ST1 paps
NDST1 SULT1B1 paps
NDST1 CHST13 paps
NDST1 SULT1A1 paps
NDST1 GLCE hs_pre10
NDST1 EXTL3 hs_pre9
NDST1 EXTL1 hs_pre9
NDST1 EXT2 hs_pre9
NDST1 EXT1 hs_pre9
NDST1 PAPSS2 paps
NDST1 PAPSS1 paps
NDST1 SLC35B2 paps
HS3ST5 SULT4A1 paps
HS3ST5 CHST3 paps
HS3ST5 CHST1 paps
HS3ST5 CHST2 paps
HS3ST5 CHST6 paps
HS3ST5 HS6ST2 hs_pre13
HS3ST5 HS3ST6 hs_pre15
HS3ST5 SULT2B1 paps
HS3ST5 UST paps
HS3ST5 CHST5 paps
HS3ST5 HS3ST1 hs_pre14
HS3ST5 HS3ST3B1 hs_pre15
HS3ST5 NDST3 paps
HS3ST5 NDST4 paps
HS3ST5 CHST7 paps
HS3ST5 HS6ST1 hs_pre13
HS3ST5 HS6ST3 hs_pre13
HS3ST5 HS2ST1 paps
HS3ST5 HS3ST2 hs_pre15
HS3ST5 SULT1E1 paps
HS3ST5 SULT1C2 paps
HS3ST5 SULT2A1 paps
HS3ST5 CHST12 paps
HS3ST5 BPNT1 paps
HS3ST5 HS3ST3A1 hs_pre15
HS3ST5 HS3ST4 hs_pre15
HS3ST5 CHST14 paps
HS3ST5 CHST4 paps
HS3ST5 CHST11 paps
HS3ST5 GAL3ST1 paps
HS3ST5 SULT1B1 paps
HS3ST5 CHST13 paps
HS3ST5 SULT1A1 paps
HS3ST5 PAPSS2 paps
HS3ST5 PAPSS1 paps
HS3ST5 SLC35B2 paps
SULT4A1 CHST3 paps
SULT4A1 CHST1 paps
SULT4A1 CHST2 paps
SULT4A1 CHST6 paps
SULT4A1 HS6ST2 paps
SULT4A1 HS3ST6 paps
SULT4A1 SULT2B1 paps
SULT4A1 UST paps
SULT4A1 CHST5 paps
SULT4A1 HS3ST1 paps
SULT4A1 HS3ST3B1 paps
SULT4A1 NDST3 paps
SULT4A1 NDST4 paps
SULT4A1 CHST7 paps
SULT4A1 HS6ST1 paps
SULT4A1 HS6ST3 paps
SULT4A1 HS2ST1 paps
SULT4A1 HS3ST2 paps
SULT4A1 SULT1E1 paps
SULT4A1 SULT1C2 paps
SULT4A1 SULT2A1 paps
SULT4A1 CHST12 paps
SULT4A1 BPNT1 paps
SULT4A1 HS3ST3A1 paps
SULT4A1 HS3ST4 paps
SULT4A1 CHST14 paps
SULT4A1 CHST4 paps
SULT4A1 CHST11 paps
SULT4A1 GAL3ST1 paps
SULT4A1 SULT1B1 paps
SULT4A1 CHST13 paps
SULT4A1 SULT1A1 paps
SULT4A1 PAPSS2 paps
SULT4A1 PAPSS1 paps
SULT4A1 SLC35B2 paps
CHST3 CHST1 ksii_core2
CHST3 CHST2 paps
CHST3 CHST6 paps
CHST3 HS6ST2 paps
CHST3 HS3ST6 paps
CHST3 SULT2B1 paps
CHST3 UST cs_c_d_e_pre1
CHST3 CHST5 paps
CHST3 HS3ST1 paps
CHST3 HS3ST3B1 paps
CHST3 NDST3 paps
CHST3 NDST4 paps
CHST3 CHST7 cs_c_d_e_pre1
CHST3 HS6ST1 paps
CHST3 HS6ST3 paps
CHST3 HS2ST1 paps
CHST3 HS3ST2 paps
CHST3 SULT1E1 paps
CHST3 SULT1C2 paps
CHST3 SULT2A1 paps
CHST3 CHST12 paps
CHST3 BPNT1 paps
CHST3 HS3ST3A1 paps
CHST3 HS3ST4 paps
CHST3 CHST14 paps
CHST3 CHST4 paps
CHST3 CHST11 paps
CHST3 GAL3ST1 paps
CHST3 SULT1B1 paps
CHST3 CHST13 paps
CHST3 SULT1A1 paps
CHST3 B4GALT5 ksii_core2_pre10
CHST3 B4GALT2 ksii_core2_pre10
CHST3 B4GALT3 ksii_core2_pre10
CHST3 B4GALT1 ksii_core2_pre10
CHST3 CSGALNACT2 cs_e_pre4
CHST3 CSGALNACT1 cs_e_pre4
CHST3 CHSY1 cs_c_d_e_pre1
CHST3 CHSY3 cs_c_d_e_pre1
CHST3 CHPF cs_c_d_e_pre1
CHST3 PAPSS2 paps
CHST3 PAPSS1 paps
CHST3 SLC35B2 paps
CHST3 GALNS ksii_core2
CHST3 NEU1 ksii_core2
CHST3 CTSA ksii_core2
CHST3 GLB1 ksii_core2
CHST3 CHPF2 cs_c_d_e_pre1
CHST1 CHST2 paps
CHST1 CHST6 paps
CHST1 HS6ST2 paps
CHST1 HS3ST6 paps
CHST1 SULT2B1 paps
CHST1 UST paps
CHST1 CHST5 paps
CHST1 HS3ST1 paps
CHST1 HS3ST3B1 paps
CHST1 NDST3 paps
CHST1 NDST4 paps
CHST1 CHST7 paps
CHST1 HS6ST1 paps
CHST1 HS6ST3 paps
CHST1 HS2ST1 paps
CHST1 HS3ST2 paps
CHST1 SULT1E1 paps
CHST1 SULT1C2 paps
CHST1 SULT2A1 paps
CHST1 CHST12 paps
CHST1 BPNT1 paps
CHST1 HS3ST3A1 paps
CHST1 HS3ST4 paps
CHST1 CHST14 paps
CHST1 CHST4 paps
CHST1 CHST11 paps
CHST1 GAL3ST1 paps
CHST1 SULT1B1 paps
CHST1 CHST13 paps
CHST1 SULT1A1 paps
CHST1 B4GALT5 ksii_core2_pre10
CHST1 B4GALT2 ksii_core2_pre10
CHST1 B4GALT3 ksii_core2_pre10
CHST1 B4GALT1 ksii_core2_pre10
CHST1 PAPSS2 paps
CHST1 PAPSS1 paps
CHST1 SLC35B2 paps
CHST1 GALNS ksii_core2
CHST1 NEU1 ksii_core2
CHST1 CTSA ksii_core2
CHST1 GLB1 ksii_core2
CHST2 CHST6 ksii_core4_pre9
CHST2 HS6ST2 paps
CHST2 HS3ST6 paps
CHST2 SULT2B1 paps
CHST2 UST paps
CHST2 CHST5 ksii_core4_pre9
CHST2 HS3ST1 paps
CHST2 HS3ST3B1 paps
CHST2 NDST3 paps
CHST2 NDST4 paps
CHST2 CHST7 paps
CHST2 HS6ST1 paps
CHST2 HS6ST3 paps
CHST2 HS2ST1 paps
CHST2 HS3ST2 paps
CHST2 SULT1E1 paps
CHST2 SULT1C2 paps
CHST2 SULT2A1 paps
CHST2 CHST12 paps
CHST2 BPNT1 paps
CHST2 HS3ST3A1 paps
CHST2 HS3ST4 paps
CHST2 CHST14 paps
CHST2 CHST4 ksii_core4_pre9
CHST2 CHST11 paps
CHST2 GAL3ST1 paps
CHST2 SULT1B1 paps
CHST2 CHST13 paps
CHST2 SULT1A1 paps
CHST2 B3GNT7 ksii_core2_pre8
CHST2 B4GAT1 ksii_core2_pre8
CHST2 B3GNT2 ksii_core2_pre8
CHST2 B3GNTL1 ksii_core2_pre8
CHST2 B3GNT4 ksii_core2_pre8
CHST2 B3GNT8 ksii_core2_pre8
CHST2 B3GNT3 ksii_core2_pre8
CHST2 PAPSS2 paps
CHST2 PAPSS1 paps
CHST2 SLC35B2 paps
CHST2 B4GALT5 ksii_core4_pre9
CHST2 B4GALT2 ksii_core4_pre9
CHST2 B4GALT3 ksii_core4_pre9
CHST2 B4GALT1 ksii_core4_pre9
CHST6 HS6ST2 paps
CHST6 HS3ST6 paps
CHST6 SULT2B1 paps
CHST6 UST paps
CHST6 CHST5 ksii_core4_pre9
CHST6 HS3ST1 paps
CHST6 HS3ST3B1 paps
CHST6 NDST3 paps
CHST6 NDST4 paps
CHST6 CHST7 paps
CHST6 HS6ST1 paps
CHST6 HS6ST3 paps
CHST6 HS2ST1 paps
CHST6 HS3ST2 paps
CHST6 SULT1E1 paps
CHST6 SULT1C2 paps
CHST6 SULT2A1 paps
CHST6 CHST12 paps
CHST6 BPNT1 paps
CHST6 HS3ST3A1 paps
CHST6 HS3ST4 paps
CHST6 CHST14 paps
CHST6 CHST4 ksii_core4_pre9
CHST6 CHST11 paps
CHST6 GAL3ST1 paps
CHST6 SULT1B1 paps
CHST6 CHST13 paps
CHST6 SULT1A1 paps
CHST6 B3GNT7 ksii_core2_pre8
CHST6 B4GAT1 ksii_core2_pre8
CHST6 B3GNT2 ksii_core2_pre8
CHST6 B3GNTL1 ksii_core2_pre8
CHST6 B3GNT4 ksii_core2_pre8
CHST6 B3GNT8 ksii_core2_pre8
CHST6 B3GNT3 ksii_core2_pre8
CHST6 PAPSS2 paps
CHST6 PAPSS1 paps
CHST6 SLC35B2 paps
CHST6 B4GALT5 ksii_core4_pre9
CHST6 B4GALT2 ksii_core4_pre9
CHST6 B4GALT3 ksii_core4_pre9
CHST6 B4GALT1 ksii_core4_pre9
HS6ST2 HS3ST6 paps
HS6ST2 SULT2B1 paps
HS6ST2 UST paps
HS6ST2 CHST5 paps
HS6ST2 HS3ST1 hs_pre13
